CustomerKey,Occupation,Name,BirthDate,MaritalStatus,Gender,YearlyIncome,NumberChildren,Region
22363,Skilled Manual,Faith Diaz,1978년 4월 21일 금요일,S,F,80000,0,Canada
22366,Skilled Manual,Logan Henderson,1978년 7월 16일 일요일,M,M,80000,0,Canada
22732,Management,Sean Turner,1963년 8월 15일 목요일,M,M,80000,0,Canada
22995,Management,Isabella Bryant,1992년 6월 1일 월요일,S,F,80000,0,Canada
22996,Management,Jordan Henderson,1992년 12월 3일 목요일,M,M,80000,0,Canada
22998,Management,Lauren Washington,1988년 11월 26일 토요일,M,F,80000,0,Canada
23284,Skilled Manual,Wyatt Coleman,1978년 10월 22일 일요일,S,M,80000,0,Canada
23350,Management,Natalie Thomas,1993년 10월 20일 수요일,S,F,80000,0,Canada
23455,Skilled Manual,Jonathan Perez,1976년 3월 14일 일요일,S,M,80000,0,Canada
23458,Skilled Manual,Mackenzie Edwards,1976년 2월 14일 토요일,S,F,80000,0,Canada
24733,Skilled Manual,Luke Flores,1986년 6월 23일 월요일,S,M,80000,0,Canada
25287,Management,Paige Sanders,1992년 11월 16일 월요일,S,F,80000,0,Canada
25288,Management,Jordyn Flores,1988년 9월 8일 목요일,S,F,80000,0,Canada
25331,Skilled Manual,James White,1986년 10월 2일 목요일,M,M,80000,0,Canada
25332,Skilled Manual,Jackson Bryant,1986년 7월 26일 토요일,M,M,80000,0,Canada
25340,Clerical,Adrian James,1975년 11월 21일 금요일,S,M,20000,0,Canada
25347,Clerical,Judith Reed,1976년 12월 2일 목요일,S,F,20000,0,Canada
26202,Management,Haley Simmons,1988년 8월 14일 일요일,M,F,80000,0,Canada
26533,Management,Xavier Mitchell,1988년 7월 28일 목요일,M,M,80000,0,Canada
26678,Skilled Manual,Miranda Hughes,1976년 11월 20일 토요일,S,F,80000,0,Canada
27014,Skilled Manual,Luke Hughes,1986년 8월 23일 토요일,M,M,80000,0,Canada
27022,Clerical,Anthony Johnson,1975년 3월 12일 수요일,S,M,20000,0,Canada
27024,Clerical,Austin Patterson,1975년 5월 14일 수요일,S,M,20000,0,Canada
27196,Skilled Manual,Lauren Robinson,1986년 2월 19일 수요일,S,F,80000,0,Canada
27208,Clerical,David Chen,1975년 5월 22일 목요일,S,M,20000,0,Canada
27215,Clerical,Samantha Hughes,1976년 5월 20일 목요일,S,F,20000,0,Canada
27451,Management,Thomas Washington,1987년 11월 21일 토요일,S,M,100000,0,Canada
27607,Skilled Manual,Joshua Martin,1976년 8월 11일 수요일,M,M,80000,0,Canada
28069,Management,Jacob Johnson,1992년 7월 3일 금요일,S,M,80000,0,Canada
28072,Management,Alyssa Morris,1988년 2월 19일 금요일,M,F,80000,0,Canada
28073,Management,Mackenzie Green,1987년 4월 13일 월요일,S,F,100000,0,Canada
28074,Management,Justin Davis,1987년 4월 25일 토요일,M,M,100000,0,Canada
28195,Professional,Kellie Martin,1979년 7월 3일 화요일,S,F,80000,0,Canada
28245,Professional,Gavin Henderson,1976년 1월 5일 월요일,S,M,80000,0,Canada
28589,Clerical,John Walker,1975년 12월 16일 화요일,S,M,20000,0,Canada
28602,Clerical,Isabella Morgan,1976년 4월 10일 토요일,S,F,20000,0,Canada
28608,Clerical,Brian Richardson,1976년 4월 2일 금요일,S,M,20000,0,Canada
29041,Management,Charles Collins,1992년 4월 10일 금요일,S,M,80000,0,Canada
29042,Management,Edward Jackson,1988년 2월 2일 화요일,M,M,80000,0,Canada
29043,Management,Luke Alexander,1988년 7월 15일 금요일,M,M,80000,0,Canada
11619,Skilled Manual,Sierra Young,1993년 5월 1일 토요일,S,F,50000,0,Canada
11769,Skilled Manual,Haley Hernandez,1993년 8월 17일 화요일,S,F,50000,0,Canada
12532,Skilled Manual,Jose Carter,1993년 3월 9일 화요일,M,M,50000,0,Canada
12880,Skilled Manual,Luis Hayes,1993년 9월 11일 토요일,S,M,50000,0,Canada
13270,Management,Mason Baker,1953년 10월 27일 화요일,S,M,50000,0,Canada
13271,Management,Ryan Anderson,1953년 12월 20일 일요일,M,M,50000,0,Canada
13434,Management,Kaitlyn Wright,1954년 12월 5일 일요일,S,F,50000,0,Canada
13852,Skilled Manual,Ian Robinson,1993년 2월 1일 월요일,S,M,50000,0,Canada
13853,Skilled Manual,Connor Zhang,1993년 10월 18일 월요일,S,M,50000,0,Canada
14363,Skilled Manual,Natalie Long,1993년 9월 4일 토요일,S,F,50000,0,Canada
14640,Skilled Manual,Mackenzie Adams,1987년 9월 4일 금요일,S,F,50000,0,Canada
14641,Skilled Manual,Timothy Turner,1987년 7월 19일 일요일,M,M,50000,0,Canada
15549,Skilled Manual,Richard Davis,1987년 6월 6일 토요일,S,M,50000,0,Canada
15863,Skilled Manual,Adam Scott,1993년 8월 3일 화요일,M,M,50000,0,Canada
15864,Skilled Manual,Lauren Bailey,1993년 10월 20일 수요일,S,F,50000,0,Canada
16133,Skilled Manual,Dylan Simmons,1987년 8월 13일 목요일,S,M,50000,0,Canada
16763,Skilled Manual,Juan Suarez,1993년 11월 4일 목요일,M,M,50000,0,Canada
16764,Skilled Manual,Thomas Davis,1993년 5월 23일 일요일,M,M,50000,0,Canada
16834,Management,Morgan Peterson,1953년 7월 21일 화요일,S,F,50000,0,Canada
17025,Skilled Manual,Ryan Taylor,1987년 5월 2일 토요일,S,M,50000,0,Canada
17026,Skilled Manual,Jordan Li,1987년 7월 13일 월요일,S,M,50000,0,Canada
17027,Skilled Manual,Brianna Taylor,1987년 6월 27일 토요일,S,F,50000,0,Canada
17404,Management,Gabriella Baker,1954년 4월 14일 수요일,S,F,50000,0,Canada
17691,Skilled Manual,Alexandria Bradley,1993년 4월 24일 토요일,S,F,50000,0,Canada
17867,Skilled Manual,Stephanie Sanchez,1987년 1월 6일 화요일,S,F,50000,0,Canada
18055,Skilled Manual,Trevor Harrison,1987년 7월 4일 토요일,S,M,50000,0,Canada
19400,Skilled Manual,Gavin Hayes,1987년 3월 11일 수요일,S,M,50000,0,Canada
19526,Skilled Manual,Angela Cooper,1987년 7월 4일 토요일,S,F,50000,0,Canada
19527,Skilled Manual,Gabriel Adams,1987년 6월 16일 화요일,S,M,50000,0,Canada
20189,Skilled Manual,Grace Hall,1987년 2월 23일 월요일,S,F,50000,0,Canada
20734,Skilled Manual,Luis Phillips,1994년 7월 17일 일요일,M,M,50000,0,Canada
21148,Skilled Manual,Brianna Gonzales,1987년 3월 3일 화요일,S,F,50000,0,Canada
21352,Management,Morgan Long,1961년 3월 13일 월요일,M,F,50000,0,Canada
21412,Professional,Jordan Alexander,1994년 9월 26일 월요일,M,M,50000,0,Canada
21441,Management,Edward Nelson,1962년 8월 14일 화요일,M,M,50000,0,Canada
21577,Management,Tiffany Ma,1954년 3월 11일 목요일,M,F,50000,0,Canada
21725,Skilled Manual,Gabrielle Cannata,1992년 8월 21일 금요일,S,F,50000,0,Canada
21732,Skilled Manual,Ian Johnson,1992년 10월 24일 토요일,S,M,50000,0,Canada
22141,Management,Jesse Carter,1961년 9월 13일 수요일,M,M,50000,0,Canada
22143,Management,Summer Prasad,1961년 7월 15일 토요일,M,F,50000,0,Canada
22371,Skilled Manual,Blake Powell,1992년 10월 14일 수요일,S,M,50000,0,Canada
22544,Skilled Manual,Maria Evans,1992년 10월 3일 토요일,M,F,50000,0,Canada
22545,Skilled Manual,Brittany Bryant,1992년 6월 19일 금요일,M,F,50000,0,Canada
22882,Skilled Manual,Charles Jones,1987년 3월 5일 목요일,S,M,50000,0,Canada
23074,Management,Megan Flores,1961년 6월 15일 목요일,S,F,50000,0,Canada
23208,Professional,Janet Watson,1944년 7월 6일 목요일,S,F,50000,0,Canada
23351,Professional,Lucas Sanchez,1994년 5월 2일 월요일,S,M,50000,0,Canada
23679,Management,Jacob Harris,1961년 11월 5일 일요일,S,M,50000,0,Canada
23681,Management,Jordan Gonzales,1961년 1월 5일 목요일,S,M,50000,0,Canada
23682,Management,Natalie Harris,1961년 5월 11일 목요일,M,F,50000,0,Canada
23827,Skilled Manual,Wyatt Hall,1992년 9월 24일 목요일,S,M,50000,0,Canada
24309,Professional,Ethan Williams,1994년 8월 18일 목요일,M,M,50000,0,Canada
24310,Professional,Gabrielle Peterson,1994년 2월 5일 토요일,S,F,50000,0,Canada
24344,Skilled Manual,Wayne Chander,1987년 6월 16일 화요일,S,M,50000,0,Canada
24639,Management,Ian Moore,1961년 11월 6일 월요일,M,M,50000,0,Canada
24729,Skilled Manual,Chase Murphy,1994년 7월 26일 화요일,S,M,50000,0,Canada
24771,Skilled Manual,Samuel Harris,1992년 8월 19일 수요일,M,M,50000,0,Canada
25061,Professional,Julia Hughes,1994년 7월 23일 토요일,S,F,50000,0,Canada
25062,Professional,Kaitlyn Young,1994년 12월 20일 화요일,S,F,50000,0,Canada
25093,Skilled Manual,Madison Griffin,1987년 6월 27일 토요일,S,F,50000,0,Canada
25094,Skilled Manual,Charles Thomas,1987년 3월 15일 일요일,S,M,50000,0,Canada
25095,Skilled Manual,Adam Jai,1987년 7월 14일 화요일,S,M,50000,0,Canada
25371,Skilled Manual,Renee Gomez,1992년 2월 22일 토요일,M,F,50000,0,Canada
25850,Management,Jared Sanchez,1961년 3월 24일 금요일,M,M,50000,0,Canada
26073,Management,Julia Adams,1954년 4월 11일 일요일,S,F,50000,0,Canada
26620,Skilled Manual,Isabella Green,1987년 5월 21일 목요일,S,F,50000,0,Canada
27393,Management,Sierra Hernandez,1962년 12월 12일 수요일,M,F,50000,0,Canada
27522,Professional,Madeline Carter,1994년 8월 4일 목요일,M,F,50000,0,Canada
27998,Management,Ethan Lewis,1957년 2월 5일 화요일,S,M,50000,0,Canada
28129,Skilled Manual,Justin Griffin,1994년 3월 6일 일요일,S,M,50000,0,Canada
28141,Professional,Joseph Robinson,1994년 3월 16일 수요일,M,M,50000,0,Canada
28574,Skilled Manual,Kayla Flores,1994년 5월 19일 목요일,S,F,50000,0,Canada
28631,Skilled Manual,Isaiah Phillips,1992년 9월 19일 토요일,S,M,50000,0,Canada
28640,Skilled Manual,Bryce Cook,1992년 2월 3일 월요일,S,M,50000,0,Canada
28817,Skilled Manual,James Lee,1991년 9월 12일 목요일,M,M,50000,0,Canada
29124,Professional,Angel Edwards,1994년 1월 14일 금요일,M,M,50000,0,Canada
11185,Management,Ashley Henderson,1964년 10월 8일 목요일,S,F,70000,0,Canada
11711,Professional,Daniel Davis,1982년 12월 8일 수요일,S,M,70000,0,Canada
11712,Skilled Manual,Shelby Rogers,1982년 11월 3일 수요일,M,F,70000,0,Canada
11723,Skilled Manual,Luke Coleman,1987년 8월 21일 금요일,S,M,70000,0,Canada
11724,Skilled Manual,Jason Carter,1987년 4월 15일 수요일,S,M,70000,0,Canada
11739,Professional,Aaron King,1979년 5월 14일 월요일,M,M,70000,0,Canada
11823,Professional,Morgan Turner,1986년 10월 24일 금요일,M,F,70000,0,Canada
11824,Professional,Jill Martin,1986년 10월 7일 화요일,M,F,70000,0,Canada
11861,Skilled Manual,Katherine Carter,1982년 4월 24일 토요일,M,F,70000,0,Canada
11868,Skilled Manual,Jessica Peterson,1987년 8월 4일 화요일,S,F,70000,0,Canada
11869,Skilled Manual,Kaitlyn Adams,1987년 11월 6일 금요일,S,F,70000,0,Canada
12074,Management,Megan Jenkins,1964년 10월 27일 화요일,S,F,70000,0,Canada
12077,Management,Nicole Sandberg,1965년 3월 21일 일요일,S,F,70000,0,Canada
12196,Management,Alexis Miller,1973년 9월 7일 금요일,S,F,70000,0,Canada
12959,Professional,Sydney Carter,1982년 5월 24일 월요일,S,F,70000,0,Canada
12964,Skilled Manual,Xavier Russell,1982년 5월 14일 금요일,M,M,70000,0,Canada
12972,Skilled Manual,Carolyn Suri,1987년 6월 22일 월요일,S,F,70000,0,Canada
13201,Management,Nicholas Davis,1964년 8월 23일 일요일,S,M,70000,0,Canada
13206,Management,Emily Flores,1965년 6월 22일 화요일,S,F,70000,0,Canada
13660,Management,Ethan Davis,1962년 3월 9일 금요일,M,M,70000,0,Canada
13936,Skilled Manual,Nathan Wilson,1987년 7월 12일 일요일,M,M,70000,0,Canada
14291,Skilled Manual,Tyler White,1977년 8월 20일 토요일,S,M,70000,0,Canada
14597,Professional,Sean Reed,1986년 4월 3일 목요일,M,M,70000,0,Canada
14598,Professional,Miranda Ross,1989년 8월 21일 월요일,M,F,70000,0,Canada
15175,Professional,Kristi Malhotra,1993년 11월 25일 목요일,S,F,70000,0,Canada
15176,Professional,Kristi Ramos,1993년 3월 1일 월요일,M,F,70000,0,Canada
15304,Management,Miranda Powell,1964년 11월 23일 월요일,M,F,70000,0,Canada
15543,Professional,Emma Flores,1982년 3월 26일 금요일,S,F,70000,0,Canada
15566,Professional,Aaron Foster,1979년 9월 25일 화요일,M,M,70000,0,Canada
15748,Management,Austin Jenkins,1964년 6월 9일 화요일,M,M,70000,0,Canada
15874,Management,Samuel Martin,1964년 6월 12일 금요일,M,M,70000,0,Canada
15876,Management,Eduardo Turner,1964년 10월 18일 일요일,M,M,70000,0,Canada
15878,Management,Kevin Flores,1965년 4월 23일 금요일,M,M,70000,0,Canada
15879,Management,Tyler Wilson,1965년 5월 21일 금요일,M,M,70000,0,Canada
15997,Management,Melissa Jenkins,1957년 9월 11일 수요일,M,F,70000,0,Canada
16000,Management,Gabrielle Ramirez,1957년 9월 27일 금요일,M,F,70000,0,Canada
16098,Professional,Jasmine Diaz,1989년 9월 6일 수요일,M,F,70000,0,Canada
16491,Skilled Manual,Christian Garcia,1999년 4월 19일 월요일,S,M,70000,0,Canada
16654,Professional,Heather Zhang,1993년 3월 18일 목요일,M,F,70000,0,Canada
16678,Skilled Manual,Ian Ramirez,1977년 10월 15일 토요일,M,M,70000,0,Canada
17126,Management,Natalie Perry,1964년 10월 8일 목요일,S,F,70000,0,Canada
17625,Professional,Mason Allen,1983년 6월 13일 월요일,M,M,70000,0,Canada
18065,Management,Julia Brown,1965년 4월 17일 토요일,S,F,70000,0,Canada
18433,Management,Seth Ross,1958년 7월 27일 일요일,M,M,70000,0,Canada
18882,Management,Dalton Hayes,1961년 8월 3일 목요일,M,M,70000,0,Canada
18922,Professional,Madeline Gonzalez,1993년 9월 5일 일요일,S,F,70000,0,Canada
18959,Professional,Seth Morris,1982년 2월 4일 목요일,S,M,70000,0,Canada
18961,Professional,Jeremiah Henderson,1982년 9월 5일 일요일,S,M,70000,0,Canada
18971,Management,Wyatt Moore,1963년 2월 12일 화요일,M,M,70000,0,Canada
18972,Management,Benjamin Butler,1963년 2월 7일 목요일,M,M,70000,0,Canada
18986,Management,Robert Roberts,1965년 7월 12일 월요일,S,M,70000,0,Canada
19746,Management,Stephanie Sanders,1961년 8월 21일 월요일,M,F,70000,0,Canada
19830,Professional,Gabrielle Long,1982년 12월 24일 금요일,S,F,70000,0,Canada
19844,Management,Emma Murphy,1963년 9월 3일 화요일,M,F,70000,0,Canada
19847,Management,Brendan Anand,1963년 2월 26일 화요일,S,M,70000,0,Canada
19855,Management,John Smith,1966년 2월 26일 토요일,M,M,70000,0,Canada
20182,Skilled Manual,Isabelle Price,1982년 6월 25일 금요일,M,F,70000,0,Canada
20375,Management,Olivia Perry,1973년 3월 17일 토요일,S,F,70000,0,Canada
20470,Professional,Melissa Gonzales,1976년 8월 26일 목요일,S,F,70000,0,Canada
20483,Skilled Manual,Austin Kumar,1982년 3월 10일 수요일,M,M,70000,0,Canada
20492,Management,Madison Martin,1963년 2월 13일 수요일,M,F,70000,0,Canada
20508,Management,Logan Robinson,1965년 10월 7일 목요일,S,M,70000,0,Canada
21138,Skilled Manual,Kaylee Phillips,1982년 2월 26일 금요일,M,F,70000,0,Canada
21348,Management,Alexis Patterson,1959년 10월 16일 금요일,M,F,70000,0,Canada
21349,Management,Bryan Kelly,1959년 9월 22일 화요일,M,M,70000,0,Canada
21447,Management,Anthony Harris,1963년 2월 26일 화요일,M,M,70000,0,Canada
21453,Management,Wayne Deng,1964년 2월 21일 금요일,M,M,70000,0,Canada
21461,Management,Elizabeth Simmons,1965년 6월 2일 수요일,M,F,70000,0,Canada
21464,Management,Miguel Griffin,1965년 4월 9일 금요일,M,M,70000,0,Canada
21618,Professional,Elijah Carter,1986년 8월 20일 수요일,M,M,70000,0,Canada
21741,Professional,Alexa Sanders,1976년 6월 14일 월요일,M,F,70000,0,Canada
21768,Management,Cole Watson,1966년 8월 22일 월요일,S,M,70000,0,Canada
21939,Professional,Thomas Roberts,1979년 3월 11일 일요일,M,M,70000,0,Canada
22107,Skilled Manual,Michael Jones,1974년 10월 4일 금요일,S,M,70000,0,Canada
22114,Management,Lucas Martin,1973년 7월 16일 월요일,M,M,70000,0,Canada
22117,Management,Sydney Perez,1973년 4월 11일 수요일,M,F,70000,0,Canada
22118,Management,Jennifer Parker,1973년 5월 20일 일요일,S,F,70000,0,Canada
22128,Management,Melissa Perry,1958년 4월 7일 월요일,M,F,70000,0,Canada
22217,Skilled Manual,Dylan Powell,1977년 12월 18일 일요일,M,M,70000,0,Canada
22230,Professional,Jordyn Bennett,1976년 9월 22일 수요일,M,F,70000,0,Canada
22265,Professional,Jeremiah Sanchez,1986년 11월 14일 금요일,M,M,70000,0,Canada
22267,Professional,Brianna Rodriguez,1986년 2월 15일 토요일,M,F,70000,0,Canada
22713,Professional,Joseph Miller,1976년 3월 5일 금요일,S,M,70000,0,Canada
22728,Management,Arianna Russell,1963년 3월 25일 월요일,M,F,70000,0,Canada
22730,Management,Timothy Perez,1963년 2월 14일 목요일,M,M,70000,0,Canada
22739,Management,Destiny Rodriguez,1964년 4월 10일 금요일,M,F,70000,0,Canada
22748,Management,Adam Phillips,1966년 9월 13일 화요일,S,M,70000,0,Canada
22893,Professional,Chloe Miller,1979년 7월 17일 화요일,S,F,70000,0,Canada
23070,Management,Natalie Hall,1960년 11월 4일 금요일,M,F,70000,0,Canada
23362,Skilled Manual,Nicholas Martin,1977년 9월 20일 화요일,S,M,70000,0,Canada
23363,Skilled Manual,David Russell,1977년 11월 17일 목요일,M,M,70000,0,Canada
23376,Professional,Zachary Flores,1982년 6월 18일 금요일,M,M,70000,0,Canada
23378,Skilled Manual,Jackson Phillips,1982년 3월 4일 목요일,M,M,70000,0,Canada
23498,Skilled Manual,James Johnson,1974년 10월 7일 월요일,M,M,70000,0,Canada
24773,Skilled Manual,Grace Stewart,1991년 6월 23일 일요일,M,F,70000,0,Canada
24960,Management,Brianna Gray,1966년 2월 8일 화요일,S,F,70000,0,Canada
25048,Professional,Yolanda Sharma,1993년 2월 10일 수요일,S,F,70000,0,Canada
25066,Skilled Manual,Charles Robinson,1977년 5월 20일 금요일,S,M,70000,0,Canada
25104,Professional,Natalie Parker,1979년 10월 13일 토요일,S,F,70000,0,Canada
25989,Professional,Jeremy Price,1982년 1월 18일 월요일,M,M,70000,0,Canada
25991,Skilled Manual,Arianna Hayes,1982년 3월 12일 금요일,M,F,70000,0,Canada
25992,Skilled Manual,Stephanie Flores,1982년 5월 12일 수요일,M,F,70000,0,Canada
26113,Management,Caitlin Rivera,1973년 3월 13일 화요일,S,F,70000,0,Canada
26115,Management,Savannah Mitchell,1973년 10월 24일 수요일,S,F,70000,0,Canada
26200,Skilled Manual,Ian Baker,1992년 8월 1일 토요일,S,M,70000,0,Canada
26373,Skilled Manual,Mariah Reed,1992년 6월 12일 금요일,M,F,70000,0,Canada
26529,Professional,Jasmine Davis,1989년 10월 5일 목요일,S,F,70000,0,Canada
27406,Management,Richard Sanchez,1966년 10월 17일 월요일,S,M,70000,0,Canada
28160,Professional,Melanie Reed,1982년 9월 10일 금요일,S,F,70000,0,Canada
28189,Professional,James Griffin,1979년 10월 26일 금요일,S,M,70000,0,Canada
28290,Skilled Manual,Ian Brooks,1974년 4월 15일 월요일,S,M,70000,0,Canada
28292,Skilled Manual,Alexandra Smith,1974년 11월 7일 목요일,S,F,70000,0,Canada
29130,Skilled Manual,Hannah Washington,1977년 9월 22일 목요일,M,F,70000,0,Canada
29165,Professional,Benjamin Perry,1979년 6월 17일 일요일,S,M,70000,0,Canada
29259,Skilled Manual,Jonathan Davis,1974년 9월 10일 화요일,S,M,70000,0,Canada
29277,Management,Samantha Mohamed,1973년 4월 27일 금요일,S,F,70000,0,Canada
11078,Professional,Gina Martin,1994년 1월 10일 월요일,S,F,40000,0,Canada
11841,Professional,Sean Nelson,1984년 3월 16일 금요일,M,M,40000,0,Canada
12914,Professional,Jill Miller,1987년 4월 11일 토요일,S,F,40000,0,Canada
12936,Professional,Renee Moreno,1985년 3월 27일 수요일,S,F,40000,0,Canada
13268,Professional,Katherine Parker,1952년 7월 24일 목요일,M,F,40000,0,Canada
14496,Professional,Cindy Stewart,1972년 10월 18일 수요일,M,F,40000,0,Canada
14497,Professional,Allison Scott,1972년 10월 3일 화요일,M,F,40000,0,Canada
15996,Professional,Emily Barnes,1972년 2월 27일 일요일,M,F,40000,0,Canada
16876,Professional,Jackson Sharma,1956년 6월 5일 화요일,M,M,40000,0,Canada
17558,Professional,Ian Williams,1964년 5월 12일 화요일,S,M,40000,0,Canada
17586,Professional,Cassidy Patterson,1987년 6월 27일 토요일,S,F,40000,0,Canada
18054,Professional,Jake Zeng,1980년 10월 6일 월요일,S,M,40000,0,Canada
18544,Professional,Riley Washington,1964년 12월 1일 화요일,M,F,40000,0,Canada
18841,Professional,Gabriella Campbell,1956년 9월 6일 목요일,M,F,40000,0,Canada
18842,Professional,James Gonzalez,1956년 7월 8일 일요일,S,M,40000,0,Canada
18978,Professional,Isaiah Morgan,1964년 8월 7일 금요일,M,M,40000,0,Canada
19147,Professional,Edward Thomas,1984년 3월 12일 월요일,M,M,40000,0,Canada
19399,Professional,Anthony Brown,1980년 10월 10일 금요일,S,M,40000,0,Canada
19525,Professional,Hannah Flores,1980년 5월 24일 토요일,S,F,40000,0,Canada
19709,Professional,Christian Martin,1956년 5월 20일 일요일,M,M,40000,0,Canada
20498,Professional,Miguel Phillips,1964년 5월 11일 월요일,M,M,40000,0,Canada
20499,Professional,Christian Robinson,1964년 12월 24일 목요일,S,M,40000,0,Canada
20500,Professional,Morgan Butler,1964년 4월 26일 일요일,M,F,40000,0,Canada
20669,Professional,Rachel Ross,1987년 4월 7일 화요일,S,F,40000,0,Canada
21450,Professional,Nathan Bryant,1964년 2월 7일 금요일,M,M,40000,0,Canada
21759,Professional,Jennifer Moore,1964년 4월 20일 월요일,M,F,40000,0,Canada
21764,Professional,Nathan Smith,1965년 4월 8일 목요일,M,M,40000,0,Canada
21925,Professional,Tabitha Dominguez,1980년 8월 2일 토요일,S,F,40000,0,Canada
22097,Professional,David Anderson,1955년 5월 8일 일요일,M,M,40000,0,Canada
22121,Professional,Jackson Henderson,1972년 5월 12일 금요일,M,M,40000,0,Canada
23048,Professional,Isabella Hughes,1956년 10월 26일 금요일,M,F,40000,0,Canada
23513,Professional,Erin Kelly,1971년 11월 7일 일요일,M,F,40000,0,Canada
24258,Professional,Hailey Edwards,1997년 4월 10일 목요일,S,F,40000,0,Canada
24621,Professional,Chad Shan,1957년 2월 3일 일요일,M,M,40000,0,Canada
24637,Professional,Nathan Flores,1961년 11월 8일 수요일,M,M,40000,0,Canada
24649,Professional,Aaron Washington,1967년 2월 11일 토요일,M,M,40000,0,Canada
24824,Professional,Alexandria Wood,1985년 9월 8일 일요일,S,F,40000,0,Canada
24947,Professional,Aaron Phillips,1961년 2월 5일 일요일,S,M,40000,0,Canada
25016,Professional,Elijah Washington,1997년 4월 28일 월요일,S,M,40000,0,Canada
25090,Professional,Ivan Sara,1980년 7월 2일 수요일,M,M,40000,0,Canada
25188,Professional,Kevin Li,1956년 1월 13일 금요일,M,M,40000,0,Canada
25433,Professional,Zachary Kumar,1985년 11월 5일 화요일,S,M,40000,0,Canada
25864,Professional,Petr Lazecky,1966년 6월 7일 화요일,M,F,40000,0,Canada
25925,Professional,Brianna Cooper,1997년 11월 2일 일요일,M,F,40000,0,Canada
26051,Professional,Joshua Williams,1952년 12월 24일 수요일,M,M,40000,0,Canada
26099,Professional,Christina Bell,1956년 1월 9일 월요일,M,F,40000,0,Canada
26100,Professional,James Ptaszynski,1956년 4월 2일 월요일,S,F,40000,0,Canada
26730,Professional,Rachel Sanchez,1972년 4월 27일 목요일,S,F,40000,0,Canada
27380,Professional,Eric Green,1967년 11월 16일 목요일,S,M,40000,0,Canada
27404,Professional,Maria Mitchell,1966년 11월 3일 목요일,M,F,40000,0,Canada
27656,Professional,Gabriel Bryant,1956년 12월 11일 화요일,S,M,40000,0,Canada
28021,Professional,Katherine Nelson,1966년 9월 15일 목요일,S,F,40000,0,Canada
28101,Professional,Timothy Bell,1997년 9월 13일 토요일,S,M,40000,0,Canada
28354,Professional,Ian Wilson,1985년 6월 22일 토요일,S,M,40000,0,Canada
28668,Professional,Jeremy Parker,1987년 9월 8일 화요일,S,M,40000,0,Canada
28848,Professional,Justin Butler,1987년 7월 26일 일요일,S,M,40000,0,Canada
28964,Professional,Trevor Foster,1969년 6월 22일 일요일,S,M,40000,0,Canada
28992,Professional,Darren Fernandez,1967년 1월 7일 토요일,S,M,40000,0,Canada
29071,Professional,Megan Thomas,1997년 11월 18일 화요일,S,F,40000,0,Canada
29072,Professional,Emma Ramirez,1997년 8월 18일 월요일,S,F,40000,0,Canada
29281,Professional,Charles Anderson,1970년 2월 26일 목요일,S,M,40000,0,Canada
11037,Clerical,Chloe Garcia,1997년 11월 27일 목요일,S,F,40000,0,Canada
11519,Clerical,Jerome Navarro,1975년 3월 17일 월요일,M,M,40000,0,Canada
11520,Clerical,Jada Morgan,1975년 4월 11일 금요일,M,F,40000,0,Canada
11523,Clerical,Lucas Taylor,1976년 8월 10일 화요일,M,M,40000,0,Canada
11526,Clerical,Katherine Diaz,1976년 8월 6일 금요일,M,F,40000,0,Canada
11530,Clerical,Andrew Martinez,1977년 7월 26일 화요일,M,M,40000,0,Canada
12430,Clerical,Kaitlyn Thompson,1975년 4월 1일 화요일,M,F,40000,0,Canada
12431,Clerical,Wyatt Thomas,1975년 3월 21일 금요일,M,M,40000,0,Canada
12444,Clerical,Mackenzie Phillips,1977년 4월 22일 금요일,M,F,40000,0,Canada
12447,Clerical,Carson Hayes,1977년 10월 24일 월요일,M,M,40000,0,Canada
12781,Clerical,Emma James,1976년 6월 28일 월요일,M,F,40000,0,Canada
12782,Clerical,Elizabeth Long,1976년 3월 19일 금요일,M,F,40000,0,Canada
12783,Clerical,Jerome Gutierrez,1976년 4월 8일 목요일,M,M,40000,0,Canada
12785,Clerical,Javier Ortega,1976년 3월 22일 월요일,M,M,40000,0,Canada
13027,Clerical,Jeremy Patterson,1997년 12월 11일 목요일,S,M,40000,0,Canada
13743,Clerical,Isabella Anderson,1977년 10월 22일 토요일,M,F,40000,0,Canada
13988,Clerical,Miguel White,1998년 11월 10일 화요일,S,M,40000,0,Canada
14745,Clerical,Luke Hall,1975년 3월 21일 금요일,M,M,40000,0,Canada
14893,Clerical,Gabrielle Diaz,1975년 2월 8일 토요일,M,F,40000,0,Canada
14897,Clerical,Hunter Moore,1976년 7월 3일 토요일,M,M,40000,0,Canada
14900,Clerical,Rachel Lewis,1976년 10월 24일 일요일,M,F,40000,0,Canada
14904,Clerical,Spencer Powell,1976년 5월 2일 일요일,M,M,40000,0,Canada
14906,Clerical,Robert Washington,1976년 11월 16일 화요일,M,M,40000,0,Canada
14910,Clerical,Caitlin Murphy,1977년 11월 24일 목요일,M,F,40000,0,Canada
14911,Clerical,Shelby Watson,1977년 2월 19일 토요일,M,F,40000,0,Canada
15007,Clerical,Jaime Rubio,1997년 8월 21일 목요일,S,F,40000,0,Canada
15008,Clerical,Blake Parker,1997년 11월 27일 목요일,M,M,40000,0,Canada
16021,Clerical,Shelby Sanchez,1998년 10월 26일 월요일,S,F,40000,0,Canada
